date,division,district,city_area,market,market_bn,commodity,commodity_bn,variety,variety_bn,unit,unit_bn,price_min,price_max,price_mid,currency,source,source_url,confidence,lat,lon
2026-06-04,Dhaka,Dhaka,Dhaka Metropolitan,Karwan Bazar,কারওয়ান বাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,59.87,61.69,60.78,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7516,90.3937
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Shyambazar,শ্যামবাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,133.0,137.06,135.03,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7115,90.4071
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Shyambazar,শ্যামবাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,155.83,160.57,158.2,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7115,90.4071
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Shyambazar,শ্যামবাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,127.43,131.31,129.37,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7115,90.4071
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Shyambazar,শ্যামবাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,119.25,122.89,121.07,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7115,90.4071
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Shyambazar,শ্যামবাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,56.47,58.19,57.33,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7115,90.4071
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,58.56,60.34,59.45,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Potato,আলু,,,kg,কেজি,33.26,34.28,33.77,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Green Chili,কাঁচা মরিচ,,,kg,কেজি,218.36,225.02,221.69,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Garlic-local,রসুন-দেশি,,,kg,কেজি,169.09,174.23,171.66,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,155.81,160.55,158.18,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Beef,গরুর মাংস,,,kg,কেজি,709.13,730.73,719.93,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,138.8,143.02,140.91,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,158.59,163.43,161.01,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,126.29,130.13,128.21,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,122.33,126.05,124.19,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Jatrabari Bazar,যাত্রাবাড়ী বাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,57.44,59.18,58.31,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7104,90.435
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,63.79,65.73,64.76,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Potato,আলু,,,kg,কেজি,34.63,35.69,35.16,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Green Chili,কাঁচা মরিচ,,,kg,কেজি,233.45,240.57,237.01,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Garlic-local,রসুন-দেশি,,,kg,কেজি,181.41,186.93,184.17,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,171.39,176.61,174.0,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Beef,গরুর মাংস,,,kg,কেজি,769.02,792.44,780.73,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,148.53,153.05,150.79,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,163.11,168.07,165.59,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,134.93,139.03,136.98,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,125.11,128.93,127.02,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mirpur-1 Kitchen Market,মিরপুর-১ কাঁচাবাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,61.73,63.61,62.67,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8067,90.3686
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,60.74,62.58,61.66,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Potato,আলু,,,kg,কেজি,34.34,35.38,34.86,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Green Chili,কাঁচা মরিচ,,,kg,কেজি,219.49,226.17,222.83,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Garlic-local,রসুন-দেশি,,,kg,কেজি,173.71,179.01,176.36,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,167.75,172.85,170.3,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Beef,গরুর মাংস,,,kg,কেজি,753.72,776.68,765.2,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,142.34,146.68,144.51,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,165.13,170.15,167.64,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Sugar,চিনি,Local,দেশি,kg,কেজি,133.09,137.15,135.12,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,124.49,128.29,126.39,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Mohammadpur Krishi Market,মোহাম্মদপুর কৃষি মার্কেট,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,59.3,61.1,60.2,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.765,90.3588
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,63.94,65.88,64.91,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Potato,আলু,,,kg,কেজি,35.38,36.46,35.92,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Green Chili,কাঁচা মরিচ,,,kg,কেজি,227.68,234.62,231.15,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Garlic-local,রসুন-দেশি,,,kg,কেজি,182.51,188.07,185.29,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,166.47,171.53,169.0,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Beef,গরুর মাংস,,,kg,কেজি,755.75,778.77,767.26,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,150.78,155.38,153.08,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,163.99,168.99,166.49,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,134.55,138.65,136.6,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,129.97,133.93,131.95,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Uttara Sector 6 Market,উত্তরা সেক্টর ৬ বাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,60.1,61.94,61.02,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.8759,90.3795
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,61.51,63.39,62.45,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Potato,আলু,,,kg,কেজি,35.79,36.87,36.33,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Green Chili,কাঁচা মরিচ,,,kg,কেজি,227.25,234.17,230.71,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Garlic-local,রসুন-দেশি,,,kg,কেজি,176.33,181.71,179.02,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,162.12,167.06,164.59,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Beef,গরুর মাংস,,,kg,কেজি,735.13,757.51,746.32,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,143.23,147.59,145.41,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,167.24,172.34,169.79,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,137.83,142.03,139.93,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,127.39,131.27,129.33,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,New Market Kitchen Market,নিউ মার্কেট কাঁচাবাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,61.49,63.37,62.43,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7332,90.3841
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Onion-local,পেঁয়াজ-দেশি,,,kg,কেজি,62.39,64.29,63.34,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Potato,আলু,,,kg,কেজি,35.13,36.19,35.66,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Green Chili,কাঁচা মরিচ,,,kg,কেজি,226.27,233.17,229.72,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Garlic-local,রসুন-দেশি,,,kg,কেজি,179.43,184.89,182.16,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Broiler Chicken,ব্রয়লার মুরগি,,,kg,কেজি,159.23,164.07,161.65,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Beef,গরুর মাংস,,,kg,কেজি,722.25,744.25,733.25,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Egg,ডিম,Farm red,ফার্ম লাল,dozen,ডজন,140.05,144.31,142.18,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Soybean,সয়াবিন তেল,Loose,খোলা,litre,লিটার,162.38,167.32,164.85,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Sugar,চিনি,Local,দেশি,kg,কেজি,131.93,135.95,133.94,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Masur Dal,মসুর ডাল,Medium,মাঝারি,kg,কেজি,122.18,125.9,124.04,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
2026-06-06,Dhaka,Dhaka,Dhaka Metropolitan,Rampura Bazar,রামপুরা বাজার,Ata (packet),আটা-প্যাকেট,,,kg,কেজি,60.09,61.93,61.01,BDT,demo template - replace with live market CSV/API,,demo only; not official; replace before publication,23.7636,90.4218
